Year,State,CoC Number,CoC Name,Measures,Count
1/1/2013,CA,CA-601,San Diego City and County CoC,Total Homeless,"8,879"
1/1/2013,CA,CA-602,Santa Ana/Anaheim/Orange County CoC,Total Homeless,"4,251"
1/1/2013,CA,CA-603,Santa Maria/Santa Barbara County CoC,Total Homeless,"1,882"
1/1/2013,CA,CA-604,Bakersfield/Kern County CoC,Total Homeless,"1,152"
1/1/2013,CA,CA-606,Long Beach CoC,Total Homeless,"2,847"
1/1/2013,CA,CA-607,Pasadena CoC,Total Homeless,772
1/1/2013,CA,CA-608,Riverside City & County CoC,Total Homeless,"2,978"
1/1/2013,CA,CA-609,San Bernardino City & County CoC,Total Homeless,"2,321"
1/1/2013,CA,CA-611,Oxnard/San Buenaventura/Ventura County CoC,Total Homeless,"1,674"
1/1/2013,CA,CA-612,Glendale CoC,Total Homeless,318
1/1/2013,CA,CA-613,Imperial County CoC,Total Homeless,252
1/1/2013,CA,CA-614,San Luis Obispo County CoC,Total Homeless,"2,357"
1/1/2013,CO,CO-500,Colorado Balance of State CoC,Total Homeless,"2,267"
1/1/2013,CO,CO-503,Metropolitan Denver Homeless Initiative,Total Homeless,"6,316"
1/1/2013,CO,CO-504,Colorado Springs/El Paso County CoC,Total Homeless,"1,171"
1/1/2013,CT,CT-503,Bridgeport/Norwalk /Stamford/Fairfield County CoC,Total Homeless,"1,059"
1/1/2013,CT,CT-505,Connecticut Balance of State CoC,Total Homeless,"3,389"
1/1/2013,DC,DC-500,District of Columbia CoC,Total Homeless,"6,865"
1/1/2013,DE,DE-500,Delaware Statewide CoC,Total Homeless,946
1/1/2013,FL,FL-500,"Sarasota/Bradenton/Manatee, Sarasota Counties CoC",Total Homeless,"1,049"
1/1/2013,FL,FL-501,Tampa/Hillsborough County CoC,Total Homeless,"1,909"
1/1/2013,FL,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,Total Homeless,"3,913"
1/1/2013,FL,FL-503,Lakeland/Winter Haven/Polk County CoC,Total Homeless,520
1/1/2013,FL,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",Total Homeless,"2,176"
1/1/2013,FL,FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",Total Homeless,"1,658"
1/1/2013,FL,FL-506,Tallahassee/Leon County CoC,Total Homeless,974
1/1/2013,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",Total Homeless,"4,378"
1/1/2013,FL,FL-508,"Gainesville/Alachua, Putnam Counties CoC",Total Homeless,"1,718"
1/1/2013,FL,FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",Total Homeless,"2,240"
1/1/2013,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",Total Homeless,"2,768"
1/1/2013,FL,FL-511,Pensacola/Escambia/Santa Rosa County CoC,Total Homeless,945
1/1/2013,FL,FL-512,Saint Johns County CoC,Total Homeless,"1,437"
1/1/2013,FL,FL-513,Palm Bay/Melbourne/Brevard County CoC,Total Homeless,"1,567"
1/1/2013,FL,FL-514,Ocala/Marion County CoC,Total Homeless,530
1/1/2013,FL,FL-515,"Panama City/Bay, Jackson Counties CoC",Total Homeless,301
1/1/2013,FL,FL-517,"Hendry, Hardee, Highlands Counties CoC",Total Homeless,"3,847"
1/1/2013,FL,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",Total Homeless,"1,278"
1/1/2013,FL,FL-519,Pasco County CoC,Total Homeless,"3,305"
1/1/2013,FL,FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",Total Homeless,709
1/1/2013,FL,FL-600,Miami/Dade County CoC,Total Homeless,"3,802"
1/1/2013,FL,FL-601,Ft Lauderdale/Broward County CoC,Total Homeless,"2,810"
1/1/2013,FL,FL-602,Punta Gorda/Charlotte County CoC,Total Homeless,573
1/1/2013,FL,FL-603,Ft Myers/Cape Coral/Lee County CoC,Total Homeless,848
1/1/2013,FL,FL-604,Monroe County CoC,Total Homeless,652
1/1/2013,FL,FL-605,West Palm Beach/Palm Beach County CoC,Total Homeless,"1,559"
1/1/2013,FL,FL-606,Naples/Collier County CoC,Total Homeless,396
1/1/2013,GA,GA-500,Atlanta Continuum of Care,Total Homeless,"5,536"
1/1/2013,GA,GA-501,Georgia Balance of State CoC,Total Homeless,"7,651"
1/1/2013,GA,GA-502,Fulton County Continuum of Care,Total Homeless,428
1/1/2013,GA,GA-503,Athens/Clarke County CoC,Total Homeless,213
1/1/2013,GA,GA-504,Augusta CoC,Total Homeless,476
1/1/2013,GA,GA-505,Columbus-Muscogee/Russell County CoC,Total Homeless,294
1/1/2013,GA,GA-506,Marietta/Cobb County CoC,Total Homeless,495
1/1/2013,GA,GA-507,Savannah/Chatham County CoC,Total Homeless,"1,165"
1/1/2013,GA,GA-508,DeKalb County Continuum of Care,Total Homeless,713
1/1/2013,GU,GU-500,Guam CoC,Total Homeless,"1,271"
1/1/2013,HI,HI-500,Hawaii Balance of State CoC,Total Homeless,"1,779"
1/1/2013,HI,HI-501,Honolulu CoC,Total Homeless,"4,556"
1/1/2013,IA,IA-500,"Sioux City/Dakota, Woodbury Counties CoC",Total Homeless,236
1/1/2013,IA,IA-501,Iowa Balance of State CoC,Total Homeless,"1,920"
1/1/2013,IA,IA-502,Des Moines/Polk County CoC,Total Homeless,928
1/1/2013,ID,ID-500,Boise/Ada County CoC,Total Homeless,694
1/1/2013,ID,ID-501,Idaho Balance of State,Total Homeless,"1,087"
1/1/2013,IL,IL-500,McHenry County CoC,Total Homeless,185
1/1/2013,IL,IL-501,"Rockford/Winnebago, Boone Counties CoC",Total Homeless,788
1/1/2013,IL,IL-502,Waukegan/North Chicago/Lake County CoC,Total Homeless,497
1/1/2013,IL,IL-503,Champaign/Urbana/Rantoul/Champaign County CoC,Total Homeless,214
1/1/2013,IL,IL-504,Madison County CoC,Total Homeless,201
1/1/2013,IL,IL-506,Joliet/Bolingbrook/Will County CoC,Total Homeless,288
1/1/2013,IL,IL-507,"Peoria/Perkin/Fulton, Peoria, Tazewell, Woodford CoC",Total Homeless,396
1/1/2013,IL,IL-508,East Saint Louis/Belleville/Saint Clair County CoC,Total Homeless,213
1/1/2013,IL,IL-509,Dekalb City & County CoC,Total Homeless,107
1/1/2013,IL,IL-510,Chicago CoC,Total Homeless,"6,276"
1/1/2013,IL,IL-511,Cook County CoC,Total Homeless,"1,242"
1/1/2013,IL,IL-512,Bloomington/Central Illinois CoC,Total Homeless,536
1/1/2013,IL,IL-513,Springfield/Sangamon County CoC,Total Homeless,280
1/1/2013,IL,IL-514,DuPage County CoC,Total Homeless,665
1/1/2013,IL,IL-515,South Central Illinois CoC,Total Homeless,149
1/1/2013,IL,IL-516,Decatur/Macon County CoC,Total Homeless,247
1/1/2013,IL,IL-517,Aurora/Elgin/Kane County CoC,Total Homeless,451
1/1/2013,IL,IL-518,Rock Island/Moline/Northwestern Illinois CoC,Total Homeless,219
1/1/2013,IL,IL-519,West Central Illinois CoC,Total Homeless,133
1/1/2013,IL,IL-520,Southern Illinois CoC,Total Homeless,338
1/1/2013,IN,IN-500,South Bend/Mishawaka/St. Joseph County CoC,Total Homeless,587
1/1/2013,IN,IN-502,Indiana Balance of State CoC,Total Homeless,"3,910"
1/1/2013,IN,IN-503,Indianapolis CoC,Total Homeless,"1,599"
1/1/2013,KS,KS-502,Wichita/Sedgwick County CoC,Total Homeless,538
1/1/2013,KS,KS-503,Topeka/Shawnee County CoC,Total Homeless,439
1/1/2013,KS,KS-505,Overland Park/Shawnee/Johnson County CoC,Total Homeless,213
1/1/2013,KS,KS-507,Kansas Balance of State CoC,Total Homeless,"1,141"
1/1/2013,KY,KY-500,Kentucky Balance of State CoC,Total Homeless,"2,392"
1/1/2013,KY,KY-501,Louisville/Jefferson County CoC,Total Homeless,"1,445"
1/1/2013,KY,KY-502,Lexington/Fayette County CoC,Total Homeless,"1,408"
1/1/2013,LA,LA-500,Lafayette/Acadiana CoC,Total Homeless,542
1/1/2013,LA,LA-502,Shreveport/Bossier/Northwest CoC,Total Homeless,692
1/1/2013,LA,LA-503,New Orleans/Jefferson Parish CoC,Total Homeless,"2,337"
1/1/2013,LA,LA-504,Baton Rouge CoC,Total Homeless,833
1/1/2013,LA,LA-505,Monroe/Northeast Louisiana CoC,Total Homeless,200
1/1/2013,LA,LA-506,Slidell/Southeast Louisiana CoC,Total Homeless,276
1/1/2013,LA,LA-507,Alexandria/Central Louisiana CoC,Total Homeless,118
1/1/2013,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Total Homeless,125
1/1/2013,LA,LA-509,Louisiana Balance of State,Total Homeless,103
1/1/2013,MA,MA-500,Boston CoC,Total Homeless,"5,881"
1/1/2013,MA,MA-502,Lynn CoC,Total Homeless,468
1/1/2013,MA,MA-503,Cape Cod/Islands CoC,Total Homeless,514
1/1/2013,MA,MA-504,Springfield CoC,Total Homeless,"2,117"
1/1/2013,MA,MA-505,New Bedford CoC,Total Homeless,337
1/1/2013,MA,MA-506,Worcester City & County CoC,Total Homeless,"1,657"
1/1/2013,MA,MA-507,Pittsfield/Berkshire County CoC,Total Homeless,678
1/1/2013,MA,MA-508,Lowell CoC,Total Homeless,559
1/1/2013,MA,MA-509,Cambridge CoC,Total Homeless,535
1/1/2013,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Total Homeless,"1,286"
1/1/2013,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Total Homeless,"1,690"
1/1/2013,MA,MA-515,Fall River CoC,Total Homeless,235
1/1/2013,MA,MA-516,Massachusetts Balance of State,Total Homeless,"1,945"
1/1/2013,MA,MA-517,Somerville CoC,Total Homeless,169
1/1/2013,MA,MA-518,Brookline/Newton CoC,Total Homeless,707
1/1/2013,MA,MA-519,Attleboro/Taunton/Bristol County CoC,Total Homeless,251
1/1/2013,MD,MD-500,Cumberland/Allegany County CoC,Total Homeless,76
1/1/2013,MD,MD-501,Baltimore City CoC,Total Homeless,"2,638"
1/1/2013,MD,MD-502,Harford County CoC,Total Homeless,166
1/1/2013,MD,MD-503,Annapolis/Anne Arundel County CoC,Total Homeless,400
1/1/2013,MD,MD-504,Howard County CoC,Total Homeless,194
1/1/2013,MD,MD-505,Baltimore County CoC,Total Homeless,919
1/1/2013,MD,MD-506,Carroll County CoC,Total Homeless,134
1/1/2013,MD,MD-507,Cecil County CoC,Total Homeless,234
1/1/2013,MD,MD-508,"Charles, Calvert, St.Mary's Counties CoC",Total Homeless,833
1/1/2013,MD,MD-509,Frederick City & County CoC,Total Homeless,275
1/1/2013,MD,MD-510,Garrett County CoC,Total Homeless,7
1/1/2013,MD,MD-511,Mid-Shore Regional CoC,Total Homeless,87
1/1/2013,MD,MD-512,Hagerstown/Washington County CoC,Total Homeless,192
1/1/2013,MD,MD-513,Wicomico/Somerset/Worcester County CoC,Total Homeless,360
1/1/2013,MD,MD-600,Prince George`s County/Maryland CoC,Total Homeless,686
1/1/2013,MD,MD-601,Montgomery County CoC,Total Homeless,"1,004"
1/1/2013,ME,ME-500,Maine Balance of State CoC,Total Homeless,"2,191"
1/1/2013,ME,ME-502,Portland CoC,Total Homeless,825
1/1/2013,MI,MI-500,Michigan Balance of State CoC,Total Homeless,"1,806"
1/1/2013,MI,MI-501,Detroit CoC,Total Homeless,"2,789"
1/1/2013,MI,MI-502,Dearborn/Dearborn Heights/Westland/Wayne County CoC,Total Homeless,380
1/1/2013,MI,MI-503,St. Clair Shores/Warren/Macomb County CoC,Total Homeless,504
1/1/2013,MI,MI-504,Pontiac/Royal Oak/Oakland County CoC,Total Homeless,698
1/1/2013,MI,MI-505,Flint/Genesee County CoC,Total Homeless,387
1/1/2013,MI,MI-506,Grand Rapids/Wyoming/Kent County CoC,Total Homeless,732
1/1/2013,MI,MI-507,Portage/Kalamazoo City & County CoC,Total Homeless,642
1/1/2013,MI,MI-508,Lansing/East Lansing/Ingham County CoC,Total Homeless,423
1/1/2013,MI,MI-509,Ann Arbor/Washtenaw County CoC,Total Homeless,510
1/1/2013,MI,MI-510,Saginaw City & County CoC,Total Homeless,350
1/1/2013,MI,MI-511,Lenawee County CoC,Total Homeless,124
1/1/2013,MI,MI-512,"Grand Traverse, Antrim, Leelanau Counties CoC",Total Homeless,328
1/1/2013,MI,MI-513,"Marquette, Alger Counties CoC",Total Homeless,74
1/1/2013,MI,MI-514,Battle Creek/Calhoun County CoC,Total Homeless,236
1/1/2013,MI,MI-515,Monroe City & County CoC,Total Homeless,139
1/1/2013,MI,MI-516,Norton Shores/Muskegon City & County CoC,Total Homeless,644
1/1/2013,MI,MI-517,Jackson City & County CoC,Total Homeless,187
1/1/2013,MI,MI-518,Livingston County CoC,Total Homeless,127
1/1/2013,MI,MI-519,Holland/Ottawa County CoC,Total Homeless,318
1/1/2013,MI,MI-523,Eaton County CoC,Total Homeless,129
1/1/2013,MN,MN-500,Minneapolis/Hennepin County CoC,Total Homeless,"3,591"
1/1/2013,MN,MN-501,Saint Paul/Ramsey County CoC,Total Homeless,"1,417"
1/1/2013,MN,MN-502,Rochester/Southeast Minnesota CoC,Total Homeless,452
1/1/2013,MN,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",Total Homeless,745
1/1/2013,MN,MN-504,Northeast Minnesota CoC,Total Homeless,265
1/1/2013,MN,MN-505,St. Cloud/Central Minnesota CoC,Total Homeless,657
1/1/2013,MN,MN-506,Northwest Minnesota CoC,Total Homeless,253
1/1/2013,MN,MN-508,Moorhead/West Central Minnesota CoC,Total Homeless,287
1/1/2013,MN,MN-509,Duluth/St.Louis County CoC,Total Homeless,410
1/1/2013,MN,MN-511,Southwest Minnesota CoC,Total Homeless,137
1/1/2013,MO,MO-500,St. Louis County CoC,Total Homeless,388
1/1/2013,MO,MO-501,St.Louis City CoC,Total Homeless,"1,423"
1/1/2013,MO,MO-503,"St. Charles, Lincoln, Warren Counties CoC",Total Homeless,940
1/1/2013,MO,MO-600,"Springfield/Greene, Christian, Webster Counties CoC",Total Homeless,711
1/1/2013,MO,MO-602,"Joplin/Jasper, Newton Counties CoC",Total Homeless,574
1/1/2013,MO,MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",Total Homeless,186
1/1/2013,MO,MO-604a,"Kansas City, Independence, Lees Summit/Jackson, Wyandotte Counties, MO & KS",Total Homeless,"2,691"
1/1/2013,MO,MO-606,Missouri Balance of State CoC,Total Homeless,"2,030"
1/1/2013,MS,MS-500,"Jackson/Rankin, Madison Counties CoC",Total Homeless,760
1/1/2013,MS,MS-501,Mississippi Balance of State CoC,Total Homeless,"1,052"
1/1/2013,MS,MS-503,Gulf Port/Gulf Coast Regional CoC,Total Homeless,591
1/1/2013,MT,MT-500,Montana Statewide CoC,Total Homeless,"1,878"
1/1/2013,NC,NC-500,Winston Salem/Forsyth County CoC,Total Homeless,394
1/1/2013,NC,NC-501,Asheville/Buncombe County CoC,Total Homeless,570
1/1/2013,NC,NC-502,Durham City & County CoC,Total Homeless,753
1/1/2013,NC,NC-503,North Carolina Balance of State CoC,Total Homeless,"3,625"
1/1/2013,NC,NC-504,Greensboro/High Point CoC,Total Homeless,949
1/1/2013,NC,NC-505,Charlotte/Mecklenberg CoC,Total Homeless,"2,418"
1/1/2013,NC,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",Total Homeless,348
1/1/2013,NC,NC-507,Raleigh/Wake County CoC,Total Homeless,"1,098"
1/1/2013,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",Total Homeless,384
1/1/2013,NC,NC-511,Fayetteville/Cumberland County CoC,Total Homeless,631
1/1/2013,NC,NC-513,Chapel Hill/Orange County CoC,Total Homeless,123
1/1/2013,NC,NC-516,Northwest North Carolina CoC,Total Homeless,875
1/1/2013,ND,ND-500,North Dakota Statewide CoC,Total Homeless,"2,069"
1/1/2013,NE,NE-500,Nebraska Balance of State CoC,Total Homeless,713
1/1/2013,NE,NE-501,Omaha/Council Bluffs CoC,Total Homeless,"1,476"
1/1/2013,NE,NE-502,Lincoln CoC,Total Homeless,956
1/1/2013,NH,NH-500,New Hampshire Balance of State CoC,Total Homeless,759
1/1/2013,NH,NH-501,Manchester CoC,Total Homeless,382
1/1/2013,NH,NH-502,Nashua/Hillsborough County CoC,Total Homeless,306
1/1/2013,NJ,NJ-500,Atlantic City & County CoC,Total Homeless,746
1/1/2013,NJ,NJ-501,Bergen County CoC,Total Homeless,346
1/1/2013,NJ,NJ-502,Burlington County CoC,Total Homeless,671
1/1/2013,NJ,NJ-503,"Camden City/Camden, Cumberland, Gloucester, Cape May Counties CoC",Total Homeless,"1,291"
1/1/2013,NJ,NJ-504,Newark/Essex County CoC,Total Homeless,"1,646"
1/1/2013,NJ,NJ-506,Jersey City/Bayonne/Hudson County CoC,Total Homeless,942
1/1/2013,NJ,NJ-507,New Brunswick/Middlesex County CoC,Total Homeless,"1,031"
1/1/2013,NJ,NJ-508,Monmouth County CoC,Total Homeless,918
1/1/2013,NJ,NJ-509,Morris County CoC,Total Homeless,346
1/1/2013,NJ,NJ-510,Lakewood Township/Ocean County CoC,Total Homeless,682
1/1/2013,NJ,NJ-511,Paterson/Passaic County CoC,Total Homeless,440
1/1/2013,NJ,NJ-512,Salem County CoC,Total Homeless,44
1/1/2013,NJ,NJ-513,Somerset County CoC,Total Homeless,312
1/1/2013,NJ,NJ-514,Trenton/Mercer County CoC,Total Homeless,668
1/1/2013,NJ,NJ-515,Elizabeth/Union County CoC,Total Homeless,"1,648"
1/1/2013,NJ,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",Total Homeless,271
1/1/2013,NM,NM-500,Albuquerque CoC,Total Homeless,"1,171"
1/1/2013,NM,NM-501,New Mexico Balance of State CoC,Total Homeless,"1,648"
1/1/2013,NV,NV-500,Las Vegas/Clark County CoC,Total Homeless,"5,952"
1/1/2013,NV,NV-501,Reno/Sparks/Washoe County CoC,Total Homeless,746
1/1/2013,NV,NV-502,Nevada Balance of State CoC,Total Homeless,341
1/1/2013,NY,NY-500,Rochester/Irondequoit/Greece/Monroe County CoC,Total Homeless,"1,007"
1/1/2013,NY,NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",Total Homeless,349
1/1/2013,NY,NY-503,Albany City & County CoC,Total Homeless,728
1/1/2013,NY,NY-504,Cattaragus County CoC,Total Homeless,47
1/1/2013,NY,NY-505,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",Total Homeless,994
1/1/2013,NY,NY-506,"Fulton, Montgomery, Schoharie Counties CoC",Total Homeless,43
1/1/2013,NY,NY-507,Schenectady City & County CoC,Total Homeless,327
1/1/2013,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",Total Homeless,"1,162"
1/1/2013,NY,NY-510,Ithaca/Tompkins County CoC,Total Homeless,47
1/1/2013,NY,NY-511,"Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C",Total Homeless,276
1/1/2013,NY,NY-512,Troy/Rensselaer County CoC,Total Homeless,188
1/1/2013,NY,NY-513,"Wayne, Ontario, Seneca, Yates Counties CoC",Total Homeless,171
1/1/2013,NY,NY-514,Jamestown/Dunkirk/Chautauqua County CoC,Total Homeless,62
1/1/2013,NY,NY-516,Clinton County CoC,Total Homeless,140
1/1/2013,NY,NY-518,"Utica/Rome/Oneida, Madison Counties CoC",Total Homeless,200
1/1/2013,NY,NY-519,Columbia/Greene County CoC,Total Homeless,112
1/1/2013,NY,NY-520,Franklin County CoC,Total Homeless,34
1/1/2013,NY,NY-522,Jefferson/Lewis/St. Lawrence Counties CoC,Total Homeless,83
1/1/2013,NY,NY-523,"Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC",Total Homeless,262
1/1/2013,NY,NY-600,New York City CoC,Total Homeless,"64,060"
1/1/2013,NY,NY-601,Poughkeepsie/Dutchess County CoC,Total Homeless,397
1/1/2013,NY,NY-602,Newburgh/Middletown/Orange County CoC,Total Homeless,459
1/1/2013,NY,NY-603,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington CoC",Total Homeless,"3,123"
1/1/2013,NY,NY-604,Yonkers/Mount Vernon/New Rochelle/Westchester CoC,Total Homeless,"2,054"
1/1/2013,NY,NY-606,Rockland County CoC,Total Homeless,107
1/1/2013,NY,NY-607,Sullivan County CoC,Total Homeless,556
1/1/2013,NY,NY-608,Kingston/Ulster County CoC,Total Homeless,442
1/1/2013,OH,OH-500,Cincinnati/Hamilton County CoC,Total Homeless,"1,326"
1/1/2013,OH,OH-501,Toledo/Lucas County CoC,Total Homeless,900
1/1/2013,OH,OH-502,Cleveland/Cuyahoga County CoC,Total Homeless,"2,129"
1/1/2013,OH,OH-503,Columbus/Franklin County CoC,Total Homeless,"1,488"
1/1/2013,OH,OH-504,Youngstown/Mahoning County CoC,Total Homeless,227
1/1/2013,OH,OH-505,Dayton/Kettering/Montgomery County CoC,Total Homeless,"1,041"
1/1/2013,OH,OH-506,Akron/Barberton/Summit County CoC,Total Homeless,862
1/1/2013,OH,OH-507,Ohio Balance of State CoC,Total Homeless,"3,830"
1/1/2013,OH,OH-508,Canton/Massillon/Alliance/Stark County CoC,Total Homeless,522
1/1/2013,OK,OK-500,North Central Oklahoma CoC,Total Homeless,190
1/1/2013,OK,OK-501,Tulsa City & County/Broken Arrow CoC,Total Homeless,"1,008"
1/1/2013,OK,OK-502,Oklahoma City CoC,Total Homeless,"1,362"
1/1/2013,OK,OK-503,Oklahoma Balance of State CoC,Total Homeless,272
1/1/2013,OK,OK-504,Norman/Cleveland County CoC,Total Homeless,368
1/1/2013,OK,OK-505,Northeast Oklahoma CoC,Total Homeless,487
1/1/2013,OK,OK-506,Southwest Oklahoma Regional CoC,Total Homeless,196
1/1/2013,OK,OK-507,Southeastern Oklahoma Regional CoC,Total Homeless,525
1/1/2013,OR,OR-500,Eugene/Springfield/Lane County CoC,Total Homeless,"1,751"
1/1/2013,OR,OR-501,Portland-Gresham-Multnomah County CoC,Total Homeless,"4,441"
1/1/2013,OR,OR-502,Medford/Ashland/Jackson County CoC,Total Homeless,548
1/1/2013,OR,OR-503,Central Oregon CoC,Total Homeless,506
1/1/2013,OR,OR-505,Oregon Balance of State CoC,Total Homeless,"5,525"
1/1/2013,OR,OR-506,Hillsboro/Beaverton/Washington County CoC,Total Homeless,432
1/1/2013,OR,OR-507,Clackamas County CoC,Total Homeless,619
1/1/2013,PA,PA-500,Philadelphia CoC,Total Homeless,"5,645"
1/1/2013,PA,PA-501,Harrisburg/Dauphin County CoC,Total Homeless,390
1/1/2013,PA,PA-502,Upper Darby/Chester/Haverford/Delaware County CoC,Total Homeless,546
1/1/2013,PA,PA-503,Wilkes-Barre/Hazleton/Luzerne County CoC,Total Homeless,165
1/1/2013,PA,PA-504,Lower Marion/Norristown/Abington/Montgomery County CoC,Total Homeless,464
1/1/2013,PA,PA-505,Chester County CoC,Total Homeless,641
1/1/2013,PA,PA-506,Reading/Berks County CoC,Total Homeless,468
1/1/2013,PA,PA-508,Scranton/Lackawanna County CoC,Total Homeless,252
1/1/2013,PA,PA-509,Eastern Pennsylvania CoC,Total Homeless,"2,081"
1/1/2013,PA,PA-510,Lancaster City & County CoC,Total Homeless,518
1/1/2013,PA,PA-511,Bristol/Bensalem/Bucks County CoC,Total Homeless,451
1/1/2013,PA,PA-512,York City & County CoC,Total Homeless,278
1/1/2013,PA,PA-600,Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC,Total Homeless,"1,492"
1/1/2013,PA,PA-601,Western Pennsylvania CoC,Total Homeless,"1,170"
1/1/2013,PA,PA-603,Beaver County CoC,Total Homeless,90
1/1/2013,PA,PA-605,Erie City & County CoC,Total Homeless,435
1/1/2013,PR,PR-502,Puerto Rico Balance of Commonwealth CoC,Total Homeless,"2,094"
1/1/2013,PR,PR-503,South/Southeast Puerto Rico CoC,Total Homeless,"2,034"
1/1/2013,RI,RI-500,Rhode Island Statewide CoC,Total Homeless,"1,384"
1/1/2013,SC,SC-500,Charleston/Low Country CoC,Total Homeless,733
1/1/2013,SC,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,Total Homeless,"2,308"
1/1/2013,SC,SC-502,Columbia/Midlands CoC,Total Homeless,"2,007"
1/1/2013,SC,SC-503,Myrtle Beach/Sumter City & County CoC,Total Homeless,"1,496"
1/1/2013,SD,SD-500,South Dakota Statewide CoC,Total Homeless,"1,094"
1/1/2013,TN,TN-500,Chattanooga/Southeast Tennessee CoC,Total Homeless,591
1/1/2013,TN,TN-501,Memphis/Shelby County CoC,Total Homeless,"1,816"
1/1/2013,TN,TN-502,Knoxville/Knox County CoC,Total Homeless,993
1/1/2013,TN,TN-503,Central Tennessee CoC,Total Homeless,283
1/1/2013,TN,TN-504,Nashville/Davidson County CoC,Total Homeless,"2,069"
1/1/2013,TN,TN-506,Oak Ridge/Upper Cumberland CoC,Total Homeless,372
1/1/2013,TN,TN-507,Jackson/West Tennessee CoC,Total Homeless,"1,673"
1/1/2013,TN,TN-509,Appalachian Regional CoC,Total Homeless,694
1/1/2013,TN,TN-510,Murfreesboro/Rutherford County CoC,Total Homeless,241
